Title                                                           27.01.2026 14:47
________________________________________________________________________________

Title


Curve Name:
  $INFILL-70
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            269            269        78.6727        74.8333          3.411
            270            270         78.821             75        3.41096
            271            271        78.9798        75.1667        3.41095
            272            272        79.1282        75.3333        3.41092
            273            273        79.2661           75.5         3.4109
            274            274        79.4184        75.6667        3.41087
            275            275        79.5706        75.8333        3.41084
            276            276        79.7294             76        3.41082
            277            277        79.8687        76.1667         3.4108
            278            278        80.0326        76.3333        3.41078
            279            279        80.1797           76.5        3.41078
            280            280        80.3281        76.6667        3.41077
            281            281         80.479        76.8333        3.41076
            282            282        80.6248             77        3.41076
            283            283        80.7823        77.1667        3.41076
            284            284        80.9358        77.3333        3.41075
            285            285        81.0777           77.5        3.41074
            286            286        81.2312        77.6667        3.41073
            287            287         81.377        77.8333        3.41069
            288            288        81.5358             78        3.41066
            289            289        81.6841        78.1667        3.41062
            290            290        81.8455        78.3333        3.41059
            291            291        81.9938           78.5        3.41053
            292            292        82.1435        78.6667        3.41049
            293            293        82.2957        78.8333        3.41045
            294            294        82.4454             79        3.41041
            295            295        82.5925        79.1667        3.41037
            296            296        82.7434        79.3333        3.41033
            297            297        82.8957           79.5        3.41028
            298            298        83.0518        79.6667        3.41024
            299            299        83.1989        79.8333         3.4102
            300            300        83.3459             80        3.41016
            301            301         83.493        80.1667        3.41012
            302            302        83.6491        80.3333        3.41009
            303            303        83.8014           80.5        3.41008
            304            304        83.9459        80.6667        3.41007
            305            305         84.089        80.8333        3.41007
            306            306        84.2478             81        3.41007
            307            307         84.404        81.1667        3.41008
            308            308        84.5484        81.3333        3.41008
            309            309        84.7046           81.5        3.41008
            310            310        84.8542        81.6667        3.41008
            311            311        85.0013        81.8333        3.41006
            312            312        85.1444             82        3.41004
            313            313         85.311        82.1667        3.41003
            314            314        85.4581        82.3333        3.41001
            315            315        85.6064           82.5        3.40998
            316            316        85.7626        82.6667        3.40995
            317            317         85.907        82.8333        3.40992
            318            318        86.0736             83        3.40988
            319            319        86.2206        83.1667        3.40984
            320            320        86.3677        83.3333         3.4098
            321            321        86.5252           83.5        3.40977
            322            322        86.6722        83.6667        3.40974
            323            323         86.818        83.8333        3.40973
            324            324        86.9702             84        3.40971
            325            325         87.129        84.1667        3.40969
            326            326        87.2708        84.3333        3.40968
            327            327        87.4283           84.5        3.40967
            328            328        87.5792        84.6667        3.40966
            329            329        87.7263        84.8333        3.40965
            330            330        87.8811             85        3.40964
            331            331         88.036        85.1667        3.40963
            332            332        88.1844        85.3333        3.40961
            333            333        88.3379           85.5        3.40958
            334            334        88.4837        85.6667        3.40955
            335            335        88.6333        85.8333        3.40952
            336            336        88.7869             86        3.40949
            337            337        88.9391        86.1667        3.40947
            338            338        89.0979        86.3333        3.40944
            339            339        89.2437           86.5        3.40943
            340            340        89.4024        86.6667        3.40942
            341            341        89.5456        86.8333        3.40939
            342            342        89.7108             87        3.40937
            343            343        89.8462        87.1667        3.40935
            344            344        90.0023        87.3333        3.40933
            345            345        90.1481           87.5        3.40931
            346            346        90.3042        87.6667        3.40929
            347            347        90.4591        87.8333        3.40927
            348            348        90.6074             88        3.40925
            349            349        90.7636        88.1667        3.40923
            350            350        90.9172        88.3333         3.4092
            351            351        91.0603           88.5        3.40918
            352            352         91.223        88.6667        3.40915
            353            353        91.3765        88.8333        3.40913
            354            354        91.5236             89         3.4091
            355            355        91.6667        89.1667        3.40908
            356            356         91.815        89.3333        3.40906
            357            357        91.9842           89.5        3.40903
            358            358        92.1274        89.6667        3.40901
            359            359        92.2783        89.8333        3.40899
            360            360        92.4306             90        3.40897
            361            361        92.5802        90.1667        3.40894
            362            362         92.739        90.3333        3.40891
            363            363        92.8874           90.5        3.40889
            364            364        93.0422        90.6667        3.40888
            365            365        93.1893        90.8333        3.40886
            366            366         93.348             91        3.40883
            367            367        93.5055        91.1667         3.4088
            368            368        93.6577        91.3333        3.40878
            369            369          93.81           91.5        3.40877
            370            370        93.9597        91.6667        3.40875
            371            371        94.1093        91.8333        3.40874
            372            372        94.2642             92        3.40872
            373            373        94.4164        92.1667         3.4087
            374            374        94.5739        92.3333        3.40869
            375            375        94.7183           92.5        3.40869
            376            376        94.8667        92.6667        3.40867
            377            377        95.0215        92.8333        3.40864
            378            378        95.1725             93        3.40861
            379            379        95.3234        93.1667        3.40859
            380            380        95.4861        93.3333        3.40858
            381            381        95.6345           93.5        3.40855
            382            382        95.7854        93.6667        3.40852
            383            383        95.9351        93.8333        3.40848
            384            384        96.0847             94        3.40845
            385            385        96.2383        94.1667        3.40843
            386            386        96.4035        94.3333        3.40842
            387            387        96.5493           94.5         3.4084
            388            388        96.7055        94.6667        3.40838
            389            389        96.8525        94.8333        3.40837
            390            390        97.0139             95        3.40837
            391            391        97.1687        95.1667        3.40838
            392            392        97.3249        95.3333        3.40839
            393            393        97.4732           95.5         3.4084
            394            394        97.6294        95.6667         3.4084
            395            395        97.7738        95.8333         3.4084
            396            396        97.9339             96         3.4084
            397            397        98.0875        96.1667        3.40839
            398            398        98.2423        96.3333        3.40838
            399            399        98.3894           96.5        3.40837
            400            400        98.5416        96.6667        3.40835
            401            401        98.6939        96.8333        3.40834
