Title                                                           27.01.2026 17:17
________________________________________________________________________________

Title


Curve Name:
  $INFILL-80
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
            187            187        66.3197        61.1667        4.05495
            188            188        66.4681        61.3333        4.05489
            189            189        66.6295           61.5        4.05483
            190            190        66.7701        61.6667        4.05477
            191            191        66.9407        61.8333        4.05471
            192            192         67.093             62        4.05465
            193            193        67.2453        62.1667        4.05459
            194            194        67.4028        62.3333        4.05452
            195            195        67.5512           62.5        4.05445
            196            196        67.6944        62.6667         4.0544
            197            197        67.8427        62.8333        4.05435
            198            198         67.999             63        4.05432
            199            199        68.1526        63.1667        4.05427
            200            200        68.2944        63.3333        4.05422
            201            201         68.452           63.5        4.05417
            202            202        68.6108        63.6667        4.05413
            203            203        68.7553        63.8333        4.05409
            204            204        68.9063             64        4.05405
            205            205         69.069        64.1667        4.05401
            206            206        69.2109        64.3333        4.05398
            207            207        69.3605           64.5        4.05395
            208            208         69.518        64.6667        4.05392
            209            209        69.6768        64.8333         4.0539
            210            210         69.833             65        4.05389
            211            211        69.9827        65.1667         4.0539
            212            212        70.1181        65.3333         4.0539
            213            213        70.2743           65.5        4.05389
            214            214        70.4305        65.6667        4.05388
            215            215        70.5711        65.8333        4.05387
            216            216        70.7247             66        4.05385
            217            217        70.8822        66.1667        4.05382
            218            218        71.0227        66.3333        4.05378
            219            219        71.1711           66.5        4.05375
            220            220        71.3377        66.6667        4.05375
            221            221        71.4809        66.8333        4.05376
            222            222         71.628             67        4.05375
            223            223        71.7816        67.1667        4.05376
            224            224        71.9416        67.3333        4.05374
            225            225        72.0913           67.5         4.0537
            226            226        72.2319        67.6667        4.05365
            227            227        72.3855        67.8333        4.05357
            228            228        72.5313             68        4.05352
            229            229        72.6822        68.1667        4.05349
            230            230        72.8358        68.3333        4.05347
            231            231        72.9816           68.5        4.05349
            232            232         73.143        68.6667        4.05349
            233            233         73.294        68.8333        4.05347
            234            234        73.4449             69        4.05344
            235            235        73.6011        69.1667        4.05344
            236            236        73.7495        69.3333        4.05343
            237            237        73.8979           69.5        4.05342
            238            238        74.0436        69.6667         4.0534
            239            239        74.1972        69.8333        4.05338
            240            240        74.3456             70        4.05334
            241            241         74.494        70.1667        4.05328
            242            242        74.6436        70.3333        4.05321
            243            243        74.7959           70.5        4.05313
            244            244        74.9443        70.6667        4.05302
            245            245        75.0939        70.8333        4.05295
            246            246        75.2423             71        4.05288
            247            247        75.3959        71.1667        4.05282
            248            248        75.5482        71.3333        4.05279
            249            249        75.7004           71.5        4.05274
            250            250        75.8514        71.6667        4.05269
            251            251        76.0037        71.8333        4.05263
            252            252        76.1533             72        4.05258
            253            253        76.3082        72.1667        4.05252
            254            254        76.4579        72.3333        4.05246
            255            255        76.6075           72.5        4.05239
            256            256        76.7546        72.6667        4.05232
            257            257         76.899        72.8333        4.05225
            258            258        77.0591             73        4.05219
            259            259         77.201        73.1667        4.05213
            260            260        77.3506        73.3333        4.05208
            261            261         77.499           73.5        4.05202
            262            262        77.6513        73.6667        4.05198
            263            263        77.8036        73.8333        4.05193
            264            264         77.961             74        4.05188
            265            265        78.1016        74.1667        4.05184
            266            266        78.2551        74.3333         4.0518
            267            267          78.41           74.5        4.05177
            268            268        78.5545        74.6667        4.05173
            269            269        78.7028        74.8333        4.05169
            270            270        78.8538             75        4.05165
            271            271        79.0034        75.1667        4.05161
            272            272        79.1609        75.3333        4.05156
            273            273        79.3067           75.5        4.05152
            274            274        79.4681        75.6667        4.05148
            275            275         79.619        75.8333        4.05144
            276            276        79.7609             76        4.05141
            277            277        79.9092        76.1667        4.05137
            278            278        80.0563        76.3333        4.05134
            279            279        80.2033           76.5        4.05131
            280            280        80.3673        76.6667        4.05128
            281            281        80.5196        76.8333        4.05126
            282            282        80.6615             77        4.05124
            283            283        80.8124        77.1667        4.05122
            284            284        80.9582        77.3333         4.0512
            285            285        81.1195           77.5        4.05118
            286            286        81.2666        77.6667        4.05115
            287            287        81.4175        77.8333        4.05112
            288            288        81.5737             78        4.05109
            289            289        81.7273        78.1667        4.05106
            290            290        81.8769        78.3333        4.05102
            291            291         82.024           78.5        4.05098
            292            292        82.1749        78.6667        4.05094
            293            293        82.3259        78.8333        4.05089
            294            294        82.4756             79        4.05084
            295            295        82.6226        79.1667        4.05078
            296            296        82.7827        79.3333        4.05072
            297            297        82.9323           79.5        4.05067
            298            298         83.082        79.6667        4.05062
            299            299        83.2225        79.8333        4.05057
            300            300        83.3787             80        4.05054
            301            301        83.5375        80.1667        4.05051
            302            302        83.6819        80.3333        4.05048
            303            303        83.8277           80.5        4.05045
            304            304        83.9773        80.6667        4.05044
            305            305         84.127        80.8333        4.05042
            306            306        84.2793             81        4.05041
            307            307        84.4354        81.1667        4.05039
            308            308        84.5812        81.3333        4.05038
            309            309          84.74           81.5        4.05037
            310            310        84.8961        81.6667        4.05036
            311            311        85.0458        81.8333        4.05034
            312            312        85.1954             82        4.05031
            313            313        85.3568        82.1667        4.05029
            314            314        85.4947        82.3333        4.05027
            315            315        85.6379           82.5        4.05025
            316            316        85.8031        82.6667        4.05023
            317            317        85.9567        82.8333        4.05021
            318            318        86.1063             83        4.05019
            319            319        86.2547        83.1667        4.05016
            320            320        86.4005        83.3333        4.05015
            321            321        86.5631           83.5        4.05013
            322            322        86.7167        83.6667        4.05011
            323            323        86.8716        83.8333         4.0501
            324            324        87.0108             84        4.05008
            325            325        87.1578        84.1667        4.05007
            326            326        87.3127        84.3333        4.05007
            327            327        87.4558           84.5        4.05006
            328            328        87.6146        84.6667        4.05006
            329            329        87.7617        84.8333        4.05006
            330            330        87.9152             85        4.05006
            331            331        88.0636        85.1667        4.05005
            332            332        88.2236        85.3333        4.05004
            333            333        88.3772           85.5        4.05003
            334            334        88.5151        85.6667        4.05003
            335            335        88.6739        85.8333        4.05003
            336            336        88.8196             86        4.05003
            337            337        88.9784        86.1667        4.05003
            338            338        89.1307        86.3333        4.05002
            339            339        89.2829           86.5        4.05001
            340            340        89.4299        86.6667        4.04999
            341            341        89.5796        86.8333        4.04997
            342            342        89.7357             87        4.04994
            343            343         89.875        87.1667        4.04992
            344            344         90.039        87.3333        4.04989
            345            345        90.1795           87.5        4.04986
            346            346        90.3382        87.6667        4.04983
            347            347        90.4814        87.8333        4.04981
            348            348        90.6336             88        4.04979
            349            349        90.7911        88.1667        4.04976
            350            350        90.9407        88.3333        4.04974
            351            351         91.093           88.5        4.04971
            352            352        91.2466        88.6667        4.04969
            353            353        91.4066        88.8333        4.04966
            354            354        91.5563             89        4.04963
            355            355        91.6942        89.1667        4.04961
            356            356        91.8556        89.3333        4.04958
            357            357        92.0013           89.5        4.04955
            358            358        92.1575        89.6667        4.04953
            359            359        92.3071        89.8333        4.04951
            360            360         92.462             90        4.04949
            361            361        92.6103        90.1667        4.04947
            362            362        92.7743        90.3333        4.04945
            363            363        92.9161           90.5        4.04945
            364            364        93.0723        90.6667        4.04944
            365            365        93.2219        90.8333        4.04942
            366            366        93.3612             91        4.04938
            367            367        93.5186        91.1667        4.04933
            368            368        93.6748        91.3333        4.04929
            369            369        93.8349           91.5        4.04921
            370            370        93.9806        91.6667        4.04915
            371            371        94.1394        91.8333        4.04909
            372            372        94.2773             92        4.04902
            373            373        94.4348        92.1667        4.04896
            374            374        94.5857        92.3333         4.0489
            375            375        94.7367           92.5        4.04884
            376            376        94.8903        92.6667        4.04879
            377            377        95.0425        92.8333        4.04875
            378            378        95.1974             93        4.04872
            379            379        95.3548        93.1667        4.04869
            380            380         95.498        93.3333        4.04867
            381            381        95.6489           93.5        4.04866
            382            382        95.8168        93.6667        4.04864
            383            383        95.9599        93.8333        4.04862
            384            384        96.1109             94         4.0486
            385            385        96.2709        94.1667        4.04859
            386            386        96.4245        94.3333        4.04858
            387            387        96.5741           94.5        4.04858
            388            388        96.7251        94.6667        4.04858
            389            389        96.8709        94.8333         4.0486
            390            390        97.0257             95        4.04861
            391            391         97.178        95.1667        4.04861
            392            392        97.3381        95.3333        4.04862
            393            393        97.4851           95.5        4.04862
            394            394        97.6439        95.6667        4.04862
            395            395        97.8026        95.8333        4.04862
            396            396        97.9458             96        4.04862
            397            397        98.0928        96.1667        4.04861
            398            398        98.2438        96.3333         4.0486
            399            399        98.3895           96.5        4.04859
            400            400        98.5457        96.6667        4.04858
            401            401        98.7031        96.8333        4.04857
            402            402        98.8632             97        4.04856
            403            403        99.0102        97.1667        4.04857
            404            404        99.1664        97.3333        4.04857
            405            405        99.3082           97.5        4.04858
            406            406        99.4748        97.6667        4.04859
            407            407        99.6218        97.8333         4.0486
            408            408        99.7715             98        4.04861
            409            409        99.9367        98.1667        4.04861
            410            410        100.082        98.3333        4.04862
            411            411        100.237           98.5        4.04863
            412            412        100.387        98.6667        4.04863
            413            413        100.546        98.8333        4.04864
            414            414        100.693             99        4.04864
            415            415        100.848        99.1667        4.04864
            416            416        100.992        99.3333        4.04864
            417            417        101.148           99.5        4.04864
            418            418        101.304        99.6667        4.04864
            419            419        101.462        99.8333        4.04864
            420            420        101.613            100        4.04864
            421            421        101.762        100.167        4.04864
            422            422        101.916        100.333        4.04864
            423            423        102.076          100.5        4.04864
            424            424        102.226        100.667        4.04864
            425            425        102.381        100.833        4.04864
            426            426        102.528            101        4.04864
            427            427        102.689        101.167        4.04864
            428            428        102.839        101.333        4.04863
            429            429        102.994          101.5        4.04862
            430            430        103.152        101.667        4.04862
            431            431        103.299        101.833        4.04862
            432            432        103.459            102        4.04862
            433            433        103.614        102.167        4.04862
            434            434        103.776        102.333        4.04863
            435            435        103.919          102.5        4.04863
            436            436        104.079        102.667        4.04863
            437            437         104.23        102.833        4.04863
            438            438        104.381            103        4.04863
            439            439        104.529        103.167        4.04862
            440            440        104.694        103.333        4.04863
            441            441        104.837          103.5        4.04863
            442            442        104.998        103.667        4.04864
            443            443        105.142        103.833        4.04865
            444            444        105.297            104        4.04865
            445            445        105.461        104.167        4.04865
            446            446        105.609        104.333        4.04865
            447            447        105.759          104.5        4.04865
            448            448        105.906        104.667        4.04866
            449            449        106.063        104.833        4.04866
            450            450        106.221            105        4.04866
            451            451        106.373        105.167        4.04867
            452            452        106.536        105.333        4.04867
            453            453        106.688          105.5        4.04867
            454            454        106.836        105.667        4.04866
            455            455        106.987        105.833        4.04865
            456            456        107.145            106        4.04865
            457            457        107.294        106.167        4.04865
            458            458        107.451        106.333        4.04865
            459            459        107.607          106.5        4.04865
            460            460        107.763        106.667        4.04865
            461            461        107.913        106.833        4.04865
            462            462        108.062            107        4.04864
            463            463        108.217        107.167        4.04863
            464            464        108.389        107.333        4.04862
            465            465        108.524          107.5        4.04862
            466            466        108.688        107.667        4.04862
            467            467        108.847        107.833        4.04863
            468            468        108.997            108        4.04865
            469            469        109.154        108.167        4.04865
            470            470        109.308        108.333        4.04866
            471            471         109.46          108.5        4.04866
            472            472        109.619        108.667        4.04866
            473            473        109.777        108.833        4.04866
            474            474        109.928            109        4.04866
            475            475        110.082        109.167        4.04864
            476            476        110.239        109.333        4.04867
            477            477        110.398          109.5        4.04875
            478            478         110.54        109.667        4.04891
            479            479        110.691        109.833        4.04921
            480            480        110.852            110         4.0495
            481            481        111.003        110.167        4.04976
            482            482        111.159        110.333        4.05001
            483            483        111.313          110.5         4.0503
            484            484        111.465        110.667        4.05045
            485            485        111.628        110.833        4.05052
            486            486        111.787            111        4.05054
            487            487        111.932        111.167        4.05029
            488            488        112.085        111.333        4.05016
            489            489        112.249          111.5        4.05003
            490            490        112.398        111.667        4.04989
            491            491        112.554        111.833        4.04972
            492            492        112.715            112        4.04958
            493            493        112.868        112.167        4.04946
            494            494        113.016        112.333        4.04935
            495            495        113.186          112.5        4.04928
            496            496        113.335        112.667         4.0492
            497            497         113.49        112.833        4.04912
            498            498        113.648            113        4.04905
            499            499        113.801        113.167        4.04901
            500            500        113.953        113.333        4.04897
            501            501         114.12          113.5        4.04893
            502            502         114.27        113.667         4.0489
            503            503        114.423        113.833        4.04889
            504            504        114.578            114        4.04887
            505            505        114.733        114.167        4.04885
            506            506        114.884        114.333        4.04883
            507            507        115.039          114.5        4.04881
            508            508        115.192        114.667        4.04879
            509            509        115.351        114.833        4.04878
            510            510        115.507            115        4.04877
            511            511        115.663        115.167        4.04876
            512            512         115.82        115.333        4.04875
            513            513        115.981          115.5        4.04875
            514            514        116.124        115.667        4.04875
            515            515        116.278        115.833        4.04876
            516            516        116.436            116        4.04877
            517            517          116.6        116.167        4.04878
            518            518        116.749        116.333        4.04878
            519            519        116.908          116.5        4.04879
            520            520        117.051        116.667        4.04879
            521            521        117.211        116.833        4.04879
            522            522        117.367            117        4.04878
            523            523        117.526        117.167        4.04878
            524            524        117.687        117.333        4.04878
            525            525        117.835          117.5        4.04877
            526            526        117.995        117.667        4.04875
            527            527        118.146        117.833        4.04875
            528            528        118.314            118        4.04875
            529            529        118.464        118.167        4.04874
            530            530         118.61        118.333        4.04874
            531            531        118.771          118.5        4.04874
            532            532        118.923        118.667        4.04874
            533            533        119.089        118.833        4.04873
            534            534        119.242            119        4.04871
            535            535        119.398        119.167        4.04869
            536            536        119.564        119.333        4.04869
            537            537        119.705          119.5        4.04869
            538            538        119.864        119.667        4.04869
            539            539        120.015        119.833        4.04867
            540            540        120.179            120        4.04866
            541            541        120.342        120.167        4.04864
            542            542        120.497        120.333        4.04863
            543            543        120.653          120.5        4.04861
            544            544          120.8        120.667         4.0486
            545            545        120.961        120.833        4.04859
            546            546        121.121            121        4.04859
            547            547        121.267        121.167        4.04861
            548            548        121.423        121.333        4.04861
            549            549        121.581          121.5        4.04861
            550            550        121.736        121.667        4.04861
            551            551        121.892        121.833        4.04861
            552            552        122.043            122        4.04861
            553            553        122.212        122.167        4.04861
            554            554        122.369        122.333        4.04861
            555            555        122.518          122.5        4.04861
            556            556        122.676        122.667         4.0486
            557            557        122.838        122.833         4.0486
            558            558        122.998            123        4.04859
            559            559        123.151        123.167        4.04858
            560            560        123.301        123.333        4.04857
            561            561        123.456          123.5        4.04855
            562            562        123.615        123.667        4.04854
            563            563        123.784        123.833        4.04853
            564            564        123.934            124        4.04852
            565            565        124.091        124.167        4.04851
            566            566        124.251        124.333        4.04851
            567            567        124.398          124.5        4.04851
            568            568        124.571        124.667        4.04851
            569            569        124.722        124.833        4.04851
            570            570        124.882            125         4.0485
            571            571        125.029        125.167         4.0485
            572            572        125.193        125.333         4.0485
            573            573        125.352          125.5         4.0485
            574            574        125.507        125.667         4.0485
            575            575        125.667        125.833         4.0485
            576            576        125.815            126         4.0485
            577            577         125.97        126.167         4.0485
            578            578        126.133        126.333        4.04849
            579            579        126.285          126.5        4.04848
            580            580         126.45        126.667        4.04847
            581            581        126.612        126.833        4.04846
            582            582        126.758            127        4.04845
