Title                                                           13.02.2026 11:54
________________________________________________________________________________

Title


Curve Name:
  $D80-TN220-V60-TB80
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
             55             55         45.392        39.1667        2.99168
             56             56        45.5694        39.3333        2.99171
             57             57        45.7299           39.5        2.99174
             58             58        45.9047        39.6667        2.99177
             59             59        46.0717        39.8333         2.9918
             60             60        46.2439             40        2.99184
             61             61        46.4057        40.1667        2.99187
             62             62        46.5675        40.3333         2.9919
             63             63        46.7396           40.5        2.99194
             64             64         46.917        40.6667        2.99197
             65             65        47.0762        40.8333        2.99201
             66             66        47.2444             41        2.99205
             67             67        47.4049        41.1667        2.99209
             68             68        47.5692        41.3333        2.99213
             69             69        47.7322           41.5        2.99217
             70             70        47.9031        41.6667        2.99221
             71             71        48.0635        41.8333        2.99224
             72             72        48.2395             42        2.99227
             73             73        48.4143        42.1667        2.99229
             74             74        48.5681        42.3333         2.9923
             75             75        48.7259           42.5        2.99231
             76             76        48.8902        42.6667        2.99232
             77             77        49.0754        42.8333        2.99233
             78             78        49.2357             43        2.99233
             79             79        49.3922        43.1667        2.99233
             80             80        49.5539        43.3333        2.99234
             81             81        49.7247           43.5        2.99235
             82             82        49.8876        43.6667        2.99236
             83             83        50.0493        43.8333        2.99237
             84             84        50.2149             44        2.99237
             85             85        50.3752        44.1667        2.99238
             86             86        50.5499        44.3333        2.99238
             87             87        50.7115           44.5        2.99238
             88             88        50.8771        44.6667        2.99238
             89             89        51.0257        44.8333        2.99238
             90             90        51.2069             45        2.99238
             91             91        51.3776        45.1667        2.99238
             92             92        51.5353        45.3333        2.99239
             93             93        51.6944           45.5        2.99239
             94             94        51.8664        45.6667         2.9924
             95             95        52.0228        45.8333        2.99241
             96             96        52.1818             46        2.99241
             97             97        52.3525        46.1667         2.9924
             98             98        52.5115        46.3333        2.99239
             99             99        52.6744           46.5        2.99239
            100            100        52.8308        46.6667        2.99238
            101            101        53.0028        46.8333        2.99238
            102            102        53.1631             47        2.99238
            103            103        53.3286        47.1667        2.99238
            104            104        53.4719        47.3333        2.99238
            105            105        53.6479           47.5        2.99238
            106            106        53.8068        47.6667        2.99238
            107            107        53.9697        47.8333        2.99237
            108            108        54.1261             48        2.99237
            109            109        54.2928        48.1667        2.99236
            110            110        54.4518        48.3333        2.99236
            111            111        54.6199           48.5        2.99235
            112            112        54.7723        48.6667        2.99234
            113            113        54.9378        48.8333        2.99234
            114            114        55.0941             49        2.99233
            115            115        55.2492        49.1667        2.99232
            116            116        55.4185        49.3333        2.99231
            117            117        55.5814           49.5         2.9923
            118            118        55.7416        49.6667        2.99229
            119            119        55.9005        49.8333        2.99228
            120            120        56.0465             50        2.99227
            121            121        56.2132        50.1667        2.99226
            122            122         56.376        50.3333        2.99226
            123            123        56.5336           50.5        2.99226
            124            124          56.69        50.6667        2.99227
            125            125         56.845        50.8333        2.99227
            126            126        57.0039             51        2.99228
            127            127        57.1654        51.1667        2.99228
            128            128        57.3243        51.3333        2.99229
            129            129        57.4754           51.5        2.99229
            130            130        57.6278        51.6667        2.99229
            131            131        57.7919        51.8333        2.99228
            132            132        57.9573             52        2.99228
            133            133        58.1162        52.1667        2.99227
            134            134         58.266        52.3333        2.99227
            135            135        58.4197           52.5        2.99226
            136            136        58.5786        52.6667        2.99226
            137            137        58.7388        52.8333        2.99225
            138            138        58.9003             53        2.99224
            139            139        59.0592        53.1667        2.99223
            140            140        59.2155        53.3333        2.99222
            141            141        59.3639           53.5        2.99222
            142            142        59.5319        53.6667        2.99221
            143            143          59.67        53.8333        2.99221
            144            144        59.8341             54        2.99221
            145            145        59.9851        54.1667         2.9922
            146            146        60.1453        54.3333         2.9922
            147            147        60.3042           54.5         2.9922
            148            148        60.4553        54.6667         2.9922
            149            149        60.6167        54.8333        2.99221
            150            150        60.7704             55        2.99222
            151            151        60.9293        55.1667        2.99223
            152            152        61.0777        55.3333        2.99223
            153            153        61.2235           55.5        2.99225
            154            154         61.385        55.6667        2.99227
            155            155          61.54        55.8333        2.99229
            156            156         61.691             56        2.99231
            157            157        61.8538        56.1667        2.99235
            158            158        62.0087        56.3333        2.99237
            159            159        62.1611           56.5         2.9924
            160            160         62.303        56.6667        2.99242
            161            161        62.4566        56.8333        2.99244
            162            162        62.6207             57        2.99246
            163            163        62.7705        57.1667        2.99248
            164            164        62.9254        57.3333         2.9925
            165            165         63.083           57.5        2.99251
            166            166        63.2444        57.6667        2.99252
            167            167        63.3941        57.8333        2.99253
            168            168        63.5504             58        2.99254
            169            169        63.6988        58.1667        2.99254
            170            170        63.8498        58.3333        2.99255
            171            171        64.0074           58.5        2.99255
            172            172        64.1584        58.6667        2.99255
            173            173        64.3068        58.8333        2.99255
            174            174        64.4617             59        2.99255
            175            175        64.6167        59.1667        2.99256
            176            176        64.7716        59.3333        2.99257
            177            177        64.9135           59.5        2.99258
            178            178        65.0684        59.6667        2.99259
            179            179        65.2285        59.8333         2.9926
            180            180        65.3835             60        2.99261
            181            181        65.5319        60.1667        2.99262
            182            182        65.6855        60.3333        2.99262
            183            183        65.8456           60.5        2.99263
            184            184        65.9888        60.6667        2.99263
            185            185         66.145        60.8333        2.99262
            186            186        66.2999             61        2.99261
            187            187        66.4484        61.1667        2.99261
            188            188        66.5981        61.3333         2.9926
            189            189        66.7543           61.5         2.9926
            190            190        66.8962        61.6667         2.9926
            191            191        67.0537        61.8333         2.9926
            192            192        67.2112             62         2.9926
            193            193        67.3635        62.1667         2.9926
            194            194        67.5054        62.3333        2.99263
            195            195         67.659           62.5        2.99266
            196            196        67.8113        62.6667        2.99269
            197            197        67.9623        62.8333        2.99271
            198            198        68.1068             63        2.99275
            199            199        68.2643        63.1667        2.99278
            200            200        68.4153        63.3333        2.99279
            201            201        68.5598           63.5        2.99281
            202            202        68.7212        63.6667         2.9928
            203            203        68.8592        63.8333         2.9928
            204            204        69.0141             64        2.99281
            205            205        69.1638        64.1667        2.99281
            206            206        69.3109        64.3333        2.99282
            207            207        69.4632           64.5        2.99283
            208            208        69.6064        64.6667        2.99284
            209            209        69.7769        64.8333        2.99284
            210            210        69.9175             65        2.99285
            211            211         70.075        65.1667        2.99286
            212            212        70.2259        65.3333        2.99287
            213            213        70.3795           65.5        2.99288
            214            214        70.5279        65.6667        2.99289
            215            215        70.6802        65.8333         2.9929
            216            216        70.8221             66        2.99291
            217            217        70.9835        66.1667        2.99293
            218            218        71.1344        66.3333        2.99294
            219            219         71.275           66.5        2.99296
            220            220        71.4195        66.6667        2.99297
            221            221        71.5731        66.8333        2.99298
            222            222        71.7306             67        2.99298
            223            223        71.8815        67.1667        2.99296
            224            224        72.0299        67.3333        2.99295
            225            225        72.1744           67.5        2.99295
            226            226        72.3358        67.6667        2.99296
            227            227        72.4842        67.8333        2.99297
            228            228        72.6261             68        2.99298
            229            229        72.7771        68.1667          2.993
            230            230        72.9228        68.3333        2.99301
            231            231        73.0712           68.5        2.99304
            232            232        73.2339        68.6667        2.99307
            233            233        73.3784        68.8333        2.99309
            234            234        73.5215             69        2.99311
            235            235        73.6868        69.1667        2.99312
            236            236        73.8365        69.3333        2.99313
            237            237        73.9771           69.5        2.99314
            238            238        74.1371        69.6667        2.99314
            239            239        74.2816        69.8333        2.99313
            240            240        74.4365             70        2.99312
            241            241        74.5836        70.1667        2.99311
            242            242        74.7385        70.3333         2.9931
            243            243        74.8816           70.5        2.99309
            244            244        75.0404        70.6667        2.99309
            245            245        75.1823        70.8333        2.99308
            246            246        75.3384             71        2.99307
            247            247        75.4855        71.1667        2.99307
            248            248        75.6508        71.3333        2.99306
            249            249        75.7978           71.5        2.99305
            250            250         75.941        71.6667        2.99303
            251            251        76.0998        71.8333        2.99301
            252            252        76.2442             72        2.99299
            253            253        76.3991        72.1667        2.99298
            254            254         76.541        72.3333        2.99297
            255            255        76.6893           72.5        2.99297
            256            256        76.8325        72.6667        2.99297
            257            257        76.9939        72.8333        2.99297
            258            258        77.1461             73        2.99297
            259            259        77.2971        73.1667        2.99297
            260            260         77.452        73.3333        2.99297
            261            261        77.6003           73.5        2.99297
            262            262        77.7474        73.6667        2.99296
            263            263        77.8997        73.8333        2.99296
            264            264        78.0532             74        2.99294
            265            265        78.2055        74.1667        2.99293
            266            266        78.3474        74.3333        2.99292
            267            267        78.5087           74.5        2.99292
            268            268        78.6545        74.6667        2.99292
            269            269         78.799        74.8333        2.99291
            270            270        78.9525             75        2.99289
            271            271        79.1022        75.1667        2.99288
            272            272        79.2466        75.3333        2.99287
            273            273        79.4028           75.5        2.99287
            274            274        79.5512        75.6667        2.99286
            275            275        79.7178        75.8333        2.99285
            276            276        79.8596             76        2.99285
            277            277        80.0028        76.1667        2.99285
            278            278        80.1524        76.3333        2.99285
            279            279        80.3034           76.5        2.99285
            280            280        80.4583        76.6667        2.99287
            281            281        80.6066        76.8333        2.99288
            282            282         80.755             77        2.99289
            283            283        80.9021        77.1667         2.9929
            284            284        81.0478        77.3333        2.99291
            285            285        81.2092           77.5        2.99292
            286            286        81.3627        77.6667        2.99293
            287            287        81.5072        77.8333        2.99293
            288            288        81.6516             78        2.99292
            289            289        81.8117        78.1667         2.9929
            290            290        81.9679        78.3333         2.9929
            291            291        82.1163           78.5        2.99289
            292            292        82.2516        78.6667        2.99289
            293            293        82.4064        78.8333        2.99288
            294            294        82.5665             79        2.99288
            295            295        82.7097        79.1667        2.99287
            296            296        82.8632        79.3333        2.99287
            297            297        83.0116           79.5        2.99287
            298            298        83.1534        79.6667        2.99287
            299            299        83.3109        79.8333        2.99288
            300            300        83.4697             80        2.99288
            301            301        83.6245        80.1667        2.99288
            302            302        83.7572        80.3333        2.99289
            303            303        83.9186           80.5        2.99289
            304            304        84.0605        80.6667        2.99289
            305            305        84.2075        80.8333         2.9929
            306            306        84.3559             81         2.9929
            307            307        84.5094        81.1667         2.9929
            308            308         84.663        81.3333        2.99289
            309            309        84.8126           81.5         2.9929
            310            310         84.961        81.6667         2.9929
            311            311        85.1145        81.8333         2.9929
            312            312        85.2616             82        2.99291
            313            313        85.4073        82.1667        2.99291
            314            314        85.5648        82.3333        2.99291
            315            315        85.7145           82.5        2.99291
            316            316        85.8628        82.6667        2.99291
            317            317        86.0177        82.8333         2.9929
            318            318        86.1712             83        2.99289
            319            319         86.317        83.1667        2.99287
            320            320        86.4679        83.3333        2.99285
            321            321         86.615           83.5        2.99283
            322            322         86.762        83.6667        2.99279
            323            323        86.9156        83.8333        2.99275
            324            324        87.0692             84        2.99271
            325            325         87.224        84.1667        2.99266
            326            326        87.3841        84.3333        2.99259
            327            327         87.539           84.5        2.99254
            328            328        87.6847        84.6667        2.99249
            329            329        87.8344        84.8333        2.99244
            330            330        87.9788             85         2.9924
            331            331        88.1324        85.1667        2.99237
            332            332        88.2872        85.3333        2.99235
            333            333        88.4395           85.5        2.99234
            334            334        88.5826        85.6667        2.99236
            335            335        88.7401        85.8333        2.99237
            336            336        88.8858             86        2.99239
            337            337        89.0303        86.1667        2.99241
            338            338        89.2008        86.3333        2.99245
            339            339        89.3504           86.5        2.99248
            340            340        89.4962        86.6667        2.99251
            341            341        89.6328        86.8333        2.99253
            342            342        89.7981             87        2.99255
            343            343        89.9464        87.1667        2.99257
            344            344        90.1039        87.3333         2.9926
            345            345        90.2522           87.5        2.99262
            346            346        90.3993        87.6667        2.99262
            347            347        90.5541        87.8333        2.99262
            348            348        90.7064             88        2.99262
            349            349        90.8625        88.1667        2.99262
            350            350        91.0122        88.3333        2.99262
            351            351        91.1657           88.5         2.9926
            352            352        91.3232        88.6667        2.99258
            353            353        91.4729        88.8333        2.99258
            354            354        91.6251             89        2.99258
            355            355        91.7657        89.1667        2.99259
            356            356        91.9244        89.3333        2.99261
            357            357        92.0741           89.5        2.99264
            358            358        92.2329        89.6667        2.99267
            359            359        92.3825        89.8333        2.99272
            360            360        92.5387             90        2.99274
            361            361        92.6896        90.1667        2.99275
            362            362        92.8445        90.3333        2.99275
            363            363        92.9928           90.5        2.99274
            364            364         93.136        90.6667        2.99273
            365            365        93.2947        90.8333        2.99274
            366            366        93.4353             91        2.99274
            367            367        93.5953        91.1667        2.99275
            368            368        93.7554        91.3333        2.99276
            369            369         93.909           91.5        2.99278
            370            370         94.056        91.6667        2.99279
            371            371        94.2096        91.8333         2.9928
            372            372        94.3605             92        2.99281
            373            373        94.5115        92.1667        2.99282
            374            374        94.6755        92.3333        2.99282
            375            375        94.8199           92.5        2.99283
            376            376        94.9826        92.6667        2.99284
            377            377        95.1335        92.8333        2.99286
            378            378        95.2871             93        2.99287
            379            379        95.4341        93.1667        2.99289
            380            380        95.5838        93.3333         2.9929
            381            381        95.7308           93.5        2.99291
            382            382         95.887        93.6667        2.99293
            383            383        96.0458        93.8333        2.99294
            384            384        96.1928             94        2.99295
            385            385         96.349        94.1667        2.99295
            386            386        96.4947        94.3333        2.99296
            387            387        96.6561           94.5        2.99297
            388            388        96.8122        94.6667        2.99298
            389            389        96.9528        94.8333        2.99299
            390            390        97.1102             95        2.99301
            391            391        97.2638        95.1667        2.99302
            392            392        97.4199        95.3333        2.99305
            393            393        97.5761           95.5        2.99307
            394            394        97.7297        95.6667         2.9931
            395            395        97.8793        95.8333        2.99312
            396            396        98.0394             96        2.99315
            397            397        98.1916        96.1667        2.99317
            398            398        98.3335        96.3333        2.99319
            399            399        98.4831           96.5        2.99321
            400            400        98.6432        96.6667        2.99322
            401            401        98.7929        96.8333        2.99322
            402            402        98.9464             97        2.99319
            403            403        99.0987        97.1667        2.99315
            404            404        99.2587        97.3333        2.99303
            405            405        99.4084           97.5        2.99292
            406            406        99.5645        97.6667        2.99279
            407            407        99.7077        97.8333        2.99265
            408            408        99.8652             98        2.99245
            409            409        100.025        98.1667         2.9923
            410            410        100.171        98.3333        2.99218
            411            411        100.325           98.5        2.99206
            412            412        100.477        98.6667        2.99201
            413            413        100.626        98.8333        2.99198
            414            414        100.797             99        2.99198
            415            415        100.944        99.1667        2.99199
            416            416        101.094        99.3333        2.99203
            417            417        101.243           99.5        2.99216
            418            418        101.403        99.6667        2.99225
            419            419        101.559        99.8333        2.99233
            420            420        101.722            100        2.99241
            421            421        101.869        100.167         2.9925
            422            422        102.012        100.333        2.99259
            423            423        102.174          100.5        2.99268
            424            424         102.33        100.667        2.99276
            425            425        102.476        100.833        2.99286
            426            426        102.627            101        2.99296
            427            427        102.788        101.167        2.99305
            428            428        102.947        101.333        2.99315
            429            429        103.105          101.5        2.99326
            430            430        103.256        101.667        2.99335
            431            431        103.397        101.833        2.99344
            432            432        103.554            102        2.99353
            433            433        103.718        102.167        2.99359
            434            434        103.869        102.333        2.99366
            435            435        104.027          102.5        2.99372
            436            436        104.173        102.667        2.99378
            437            437        104.327        102.833        2.99381
            438            438        104.478            103        2.99384
            439            439        104.629        103.167        2.99388
            440            440        104.791        103.333        2.99391
            441            441        104.939          103.5        2.99393
            442            442        105.098        103.667        2.99396
            443            443        105.255        103.833        2.99399
            444            444        105.409            104        2.99403
            445            445        105.561        104.167        2.99406
            446            446         105.72        104.333        2.99409
            447            447        105.873          104.5        2.99412
            448            448        106.037        104.667        2.99415
            449            449        106.182        104.833        2.99417
            450            450        106.333            105        2.99419
            451            451         106.49        105.167         2.9942
            452            452        106.648        105.333         2.9942
            453            453        106.803          105.5        2.99421
            454            454        106.952        105.667        2.99422
            455            455        107.111        105.833        2.99423
            456            456        107.265            106        2.99424
            457            457        107.414        106.167        2.99425
            458            458        107.568        106.333        2.99428
            459            459        107.733          106.5         2.9943
            460            460        107.877        106.667        2.99432
            461            461         108.03        106.833        2.99433
            462            462        108.191            107        2.99434
            463            463        108.343        107.167        2.99435
            464            464        108.492        107.333        2.99436
            465            465        108.649          107.5        2.99437
            466            466        108.809        107.667        2.99438
            467            467        108.961        107.833        2.99439
            468            468        109.118            108        2.99439
            469            469        109.267        108.167         2.9944
            470            470        109.429        108.333         2.9944
            471            471         109.58          108.5        2.99441
            472            472        109.732        108.667        2.99443
            473            473        109.891        108.833        2.99445
            474            474        110.052            109        2.99447
            475            475        110.206        109.167        2.99449
            476            476        110.359        109.333        2.99451
            477            477        110.518          109.5        2.99453
            478            478        110.673        109.667        2.99455
            479            479        110.822        109.833        2.99456
            480            480        110.973            110        2.99457
            481            481        111.133        110.167        2.99457
            482            482        111.295        110.333        2.99457
            483            483        111.448          110.5        2.99454
            484            484        111.603        110.667        2.99452
            485            485        111.742        110.833        2.99451
            486            486        111.905            111         2.9945
            487            487        112.065        111.167        2.99449
            488            488        112.219        111.333         2.9945
            489            489        112.367          111.5        2.99451
            490            490        112.521        111.667        2.99452
            491            491        112.683        111.833        2.99457
            492            492        112.843            112        2.99459
            493            493        113.001        112.167        2.99463
            494            494        113.158        112.333        2.99466
            495            495        113.314          112.5        2.99468
            496            496        113.461        112.667         2.9947
            497            497        113.627        112.833        2.99472
            498            498        113.784            113        2.99475
            499            499        113.935        113.167        2.99477
            500            500        114.098        113.333         2.9948
            501            501        114.244          113.5        2.99482
            502            502        114.397        113.667        2.99483
            503            503        114.553        113.833        2.99483
            504            504        114.704            114        2.99482
            505            505        114.862        114.167        2.99481
            506            506        115.014        114.333        2.99479
            507            507        115.173          114.5        2.99474
            508            508         115.33        114.667        2.99472
            509            509        115.488        114.833        2.99471
            510            510        115.641            115         2.9947
            511            511        115.788        115.167        2.99471
            512            512         115.95        115.333        2.99473
            513            513        116.111          115.5        2.99476
            514            514        116.267        115.667         2.9948
            515            515        116.417        115.833        2.99485
            516            516        116.577            116        2.99493
            517            517        116.732        116.167          2.995
            518            518        116.893        116.333        2.99508
            519            519         117.04          116.5        2.99516
            520            520        117.202        116.667        2.99525
            521            521        117.353        116.833        2.99534
            522            522        117.511            117        2.99542
            523            523        117.675        117.167         2.9955
            524            524        117.828        117.333        2.99556
            525            525        117.984          117.5        2.99562
            526            526        118.139        117.667        2.99567
            527            527        118.303        117.833        2.99572
            528            528        118.456            118        2.99575
            529            529        118.615        118.167        2.99578
            530            530        118.774        118.333        2.99583
            531            531        118.929          118.5        2.99587
            532            532        119.089        118.667        2.99592
            533            533         119.24        118.833        2.99596
            534            534        119.393            119        2.99601
            535            535        119.544        119.167        2.99605
            536            536        119.699        119.333        2.99609
            537            537        119.855          119.5        2.99614
            538            538        120.016        119.667        2.99619
            539            539         120.17        119.833        2.99623
            540            540        120.329            120        2.99627
            541            541        120.485        120.167        2.99631
            542            542         120.64        120.333        2.99634
            543            543        120.799          120.5        2.99637
            544            544        120.957        120.667         2.9964
            545            545        121.116        120.833        2.99642
            546            546        121.272            121        2.99645
            547            547         121.43        121.167        2.99648
            548            548        121.595        121.333        2.99651
            549            549        121.747          121.5        2.99655
            550            550        121.903        121.667         2.9966
            551            551        122.061        121.833        2.99664
            552            552        122.231            122        2.99669
            553            553        122.376        122.167        2.99675
            554            554         122.54        122.333         2.9968
            555            555        122.691          122.5        2.99685
            556            556        122.859        122.667        2.99689
            557            557        123.011        122.833        2.99693
            558            558        123.166            123        2.99697
            559            559        123.321        123.167        2.99701
            560            560        123.483        123.333        2.99704
            561            561         123.63          123.5        2.99706
            562            562        123.789        123.667        2.99709
            563            563        123.948        123.833        2.99712
            564            564        124.108            124        2.99715
            565            565        124.268        124.167        2.99718
            566            566         124.42        124.333        2.99722
            567            567        124.574          124.5        2.99726
            568            568        124.738        124.667        2.99729
            569            569        124.894        124.833        2.99733
            570            570        125.057            125        2.99736
            571            571        125.206        125.167        2.99739
            572            572        125.365        125.333        2.99742
            573            573        125.523          125.5        2.99745
            574            574        125.684        125.667        2.99747
            575            575        125.845        125.833         2.9975
            576            576        125.996            126        2.99753
            577            577        126.155        126.167        2.99757
            578            578        126.311        126.333         2.9976
            579            579        126.469          126.5        2.99762
            580            580        126.626        126.667        2.99765
            581            581        126.782        126.833        2.99767
            582            582        126.944            127        2.99768
