Title                                                           03.02.2026 16:11
________________________________________________________________________________

Title


Curve Name:
  $D60-TN220-V70-TB80
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
            134            134         57.981        52.3333        6.49063
            135            135        58.1321           52.5        6.49055
            136            136        58.2962        52.6667        6.49048
            137            137        58.4499        52.8333        6.49041
            138            138         58.601             53        6.49034
            139            139        58.7612        53.1667        6.49027
            140            140        58.9253        53.3333         6.4902
            141            141        59.0816           53.5        6.49013
            142            142        59.2391        53.6667        6.49005
            143            143         59.398        53.8333        6.48997
            144            144        59.5465             54         6.4899
            145            145        59.7053        54.1667         6.4898
            146            146        59.8616        54.3333        6.48972
            147            147        60.0231           54.5        6.48963
            148            148        60.1729        54.6667        6.48954
            149            149        60.3317        54.8333        6.48944
            150            150        60.4945             55        6.48935
            151            151         60.656        55.1667        6.48925
            152            152        60.8096        55.3333        6.48916
            153            153        60.9568           55.5        6.48907
            154            154        61.1156        55.6667        6.48898
            155            155         61.268        55.8333        6.48889
            156            156        61.4256             56         6.4888
            157            157        61.5857        56.1667        6.48872
            158            158        61.7355        56.3333        6.48864
            159            159        61.8969           56.5        6.48855
            160            160        62.0506        56.6667        6.48846
            161            161        62.2055        56.8333        6.48837
            162            162        62.3605             57        6.48827
            163            163        62.5232        57.1667        6.48818
            164            164         62.669        57.3333        6.48809
            165            165        62.8292           57.5        6.48801
            166            166        62.9711        57.6667        6.48792
            167            167        63.1391        57.8333        6.48784
            168            168        63.2875             58        6.48775
            169            169        63.4463        58.1667        6.48766
            170            170        63.5987        58.3333        6.48757
            171            171        63.7653           58.5        6.48747
            172            172        63.9085        58.6667        6.48737
            173            173        64.0621        58.8333        6.48727
            174            174        64.2106             59        6.48717
            175            175        64.3798        59.1667        6.48707
            176            176        64.5308        59.3333        6.48697
            177            177        64.6806           59.5        6.48687
            178            178        64.8381        59.6667        6.48677
            179            179        64.9943        59.8333        6.48666
            180            180        65.1558             60        6.48655
            181            181        65.3029        60.1667        6.48642
            182            182        65.4526        60.3333        6.48631
            183            183        65.6075           60.5        6.48619
            184            184        65.7664        60.6667        6.48607
            185            185        65.9187        60.8333        6.48594
            186            186        66.0619             61        6.48583
            187            187        66.2168        61.1667        6.48571
            188            188        66.3678        61.3333         6.4856
            189            189        66.5253           61.5        6.48549
            190            190        66.6724        61.6667        6.48538
            191            191        66.8286        61.8333        6.48526
            192            192        66.9783             62        6.48514
            193            193        67.1293        62.1667        6.48503
            194            194        67.2829        62.3333        6.48493
            195            195          67.43           62.5        6.48482
            196            196        67.5953        62.6667        6.48472
            197            197         67.745        62.8333        6.48462
            198            198        67.8986             63        6.48451
            199            199        68.0457        63.1667         6.4844
            200            200         68.202        63.3333        6.48428
            201            201        68.3556           63.5        6.48416
            202            202           68.5        63.6667        6.48405
            203            203        68.6432        63.8333        6.48394
            204            204        68.8007             64        6.48383
            205            205         68.966        64.1667        6.48373
            206            206        69.1079        64.3333        6.48363
            207            207        69.2498           64.5        6.48354
            208            208        69.4047        64.6667        6.48344
            209            209        69.5713        64.8333        6.48335
            210            210        69.7197             65        6.48325
            211            211        69.8668        65.1667        6.48314
            212            212        70.0126        65.3333        6.48304
            213            213        70.1714           65.5        6.48293
            214            214        70.3185        65.6667         6.4828
            215            215        70.4656        65.8333        6.48268
            216            216        70.6152             66        6.48256
            217            217         70.761        66.1667        6.48245
            218            218        70.9263        66.3333        6.48233
            219            219        71.0786           66.5        6.48222
            220            220         71.227        66.6667        6.48212
            221            221        71.3754        66.8333        6.48201
            222            222        71.5303             67        6.48192
            223            223        71.6799        67.1667        6.48181
            224            224         71.827        67.3333         6.4817
            225            225        71.9845           67.5        6.48158
            226            226        72.1342        67.6667        6.48146
            227            227        72.2747        67.8333        6.48135
            228            228        72.4296             68        6.48124
            229            229        72.5832        68.1667        6.48113
            230            230        72.7316        68.3333        6.48102
            231            231        72.8813           68.5        6.48091
            232            232        73.0388        68.6667        6.48081
            233            233         73.178        68.8333        6.48071
            234            234        73.3277             69         6.4806
            235            235        73.4826        69.1667         6.4805
            236            236        73.6296        69.3333        6.48039
            237            237        73.7793           69.5        6.48027
            238            238        73.9446        69.6667        6.48017
            239            239        74.0982        69.8333        6.48006
            240            240        74.2426             70        6.47995
            241            241        74.3858        70.1667        6.47984
            242            242        74.5472        70.3333        6.47973
            243            243        74.7021           70.5        6.47962
            244            244        74.8518        70.6667        6.47952
            245            245        74.9936        70.8333        6.47942
            246            246        75.1459             71        6.47933
            247            247        75.2969        71.1667        6.47924
            248            248        75.4413        71.3333        6.47915
            249            249        75.6027           71.5        6.47904
            250            250        75.7511        71.6667        6.47894
            251            251         75.902        71.8333        6.47884
            252            252        76.0556             72        6.47874
            253            253         76.204        72.1667        6.47864
            254            254        76.3654        72.3333        6.47855
            255            255        76.5059           72.5        6.47844
            256            256        76.6621        72.6667        6.47833
            257            257        76.8131        72.8333        6.47823
            258            258        76.9575             73        6.47813
            259            259        77.1085        73.1667        6.47802
            260            260        77.2556        73.3333        6.47792
            261            261        77.4117           73.5        6.47782
            262            262        77.5575        73.6667        6.47772
            263            263        77.6993        73.8333        6.47763
            264            264        77.8607             74        6.47753
            265            265        78.0195        74.1667        6.47743
            266            266        78.1692        74.3333        6.47733
            267            267        78.3123           74.5        6.47721
            268            268        78.4646        74.6667        6.47709
            269            269        78.6142        74.8333        6.47697
            270            270        78.7691             75        6.47685
            271            271        78.9136        75.1667        6.47673
            272            272        79.0606        75.3333        6.47661
            273            273        79.2077           75.5         6.4765
            274            274        79.3665        75.6667        6.47639
            275            275        79.5148        75.8333        6.47628
            276            276        79.6684             76        6.47617
            277            277        79.8154        76.1667        6.47606
            278            278        79.9768        76.3333        6.47595
            279            279        80.1226           76.5        6.47584
            280            280        80.2774        76.6667        6.47572
            281            281        80.4193        76.8333        6.47561
            282            282        80.5702             77        6.47551
            283            283        80.7186        77.1667         6.4754
            284            284        80.8748        77.3333        6.47529
            285            285        81.0323           77.5        6.47518
            286            286        81.1741        77.6667        6.47507
            287            287        81.3316        77.8333        6.47496
            288            288        81.4721             78        6.47485
            289            289         81.627        78.1667        6.47475
            290            290        81.7831        78.3333        6.47464
            291            291         81.925           78.5        6.47453
            292            292        82.0812        78.6667        6.47443
            293            293        82.2308        78.8333        6.47432
            294            294        82.3792             79        6.47422
            295            295        82.5328        79.1667        6.47413
            296            296        82.6811        79.3333        6.47403
            297            297        82.8308           79.5        6.47393
            298            298         82.983        79.6667        6.47383
            299            299        83.1418        79.8333        6.47374
            300            300        83.2849             80        6.47365
            301            301         83.432        80.1667        6.47357
            302            302        83.5934        80.3333        6.47348
            303            303        83.7417           80.5        6.47339
            304            304        83.8888        80.6667        6.47331
            305            305        84.0449        80.8333        6.47322
            306            306        84.1972             81        6.47313
            307            307        84.3508        81.1667        6.47303
            308            308        84.4965        81.3333        6.47293
            309            309        84.6553           81.5        6.47283
            310            310        84.8063        81.6667        6.47273
            311            311        84.9598        81.8333        6.47264
            312            312        85.1082             82        6.47255
            313            313        85.2448        82.1667        6.47245
            314            314        85.3997        82.3333        6.47235
            315            315        85.5506           82.5        6.47224
            316            316        85.7042        82.6667        6.47213
            317            317        85.8591        82.8333        6.47203
            318            318        86.0035             83        6.47194
            319            319        86.1558        83.1667        6.47185
            320            320        86.3145        83.3333        6.47176
            321            321        86.4629           83.5        6.47168
            322            322        86.6203        83.6667        6.47157
            323            323          86.77        83.8333        6.47146
            324            324        86.9157             84        6.47134
            325            325        87.0758        84.1667         6.4712
            326            326        87.2124        84.3333        6.47108
            327            327        87.3686           84.5        6.47097
            328            328        87.5248        84.6667        6.47086
            329            329        87.6848        84.8333        6.47076
            330            330        87.8293             85        6.47065
            331            331        87.9711        85.1667        6.47055
            332            332         88.126        85.3333        6.47045
            333            333        88.2822           85.5        6.47036
            334            334        88.4279        85.6667        6.47027
            335            335        88.5749        85.8333        6.47017
            336            336        88.7363             86        6.47008
            337            337        88.8795        86.1667        6.46999
            338            338        89.0278        86.3333        6.46989
            339            339        89.1788           86.5        6.46978
            340            340        89.3349        86.6667        6.46968
            341            341        89.4911        86.8333        6.46957
            342            342        89.6368             87        6.46946
            343            343        89.7761        87.1667        6.46936
            344            344        89.9426        87.3333        6.46926
            345            345        90.0923           87.5        6.46916
            346            346        90.2432        87.6667        6.46906
            347            347        90.3955        87.8333        6.46895
            348            348        90.5529             88        6.46885
            349            349        90.6909        88.1667        6.46874
            350            350        90.8457        88.3333        6.46863
            351            351        90.9993           88.5        6.46854
            352            352        91.1541        88.6667        6.46845
            353            353        91.3064        88.8333        6.46835
            354            354        91.4587             89        6.46826
            355            355        91.6122        89.1667        6.46815
            356            356        91.7645        89.3333        6.46804
            357            357        91.9063           89.5        6.46793
            358            358        92.0729        89.6667        6.46779
            359            359        92.2186        89.8333        6.46768
            360            360        92.3657             90        6.46757
            361            361        92.5192        90.1667        6.46746
            362            362        92.6819        90.3333        6.46737
            363            363        92.8276           90.5        6.46727
            364            364        92.9825        90.6667        6.46717
            365            365        93.1374        90.8333        6.46708
            366            366        93.2779             91        6.46698
            367            367         93.434        91.1667        6.46689
            368            368        93.5746        91.3333        6.46679
            369            369        93.7346           91.5        6.46669
            370            370        93.8947        91.6667        6.46659
            371            371        94.0535        91.8333        6.46648
            372            372        94.2057             92        6.46638
            373            373        94.3476        92.1667        6.46627
            374            374         94.505        92.3333        6.46617
            375            375        94.6534           92.5        6.46607
            376            376        94.8135        92.6667        6.46597
            377            377        94.9657        92.8333        6.46587
            378            378        95.1167             93        6.46578
            379            379        95.2715        93.1667         6.4657
            380            380        95.4225        93.3333        6.46561
            381            381        95.5734           93.5        6.46553
            382            382        95.7153        93.6667        6.46545
            383            383        95.8688        93.8333        6.46539
            384            384        96.0211             94        6.46532
            385            385        96.1798        94.1667        6.46524
            386            386         96.336        94.3333        6.46516
            387            387        96.4805           94.5        6.46508
            388            388        96.6392        94.6667          6.465
            389            389        96.7915        94.8333        6.46492
            390            390        96.9437             95        6.46485
            391            391        97.0908        95.1667        6.46477
            392            392        97.2456        95.3333        6.46471
            393            393        97.4031           95.5        6.46464
            394            394        97.5619        95.6667        6.46457
            395            395         97.705        95.8333         6.4645
            396            396        97.8664             96        6.46443
            397            397        98.0225        96.1667        6.46435
            398            398        98.1722        96.3333        6.46428
            399            399        98.3179           96.5        6.46419
            400            400        98.4871        96.6667         6.4641
            401            401        98.6354        96.8333        6.46403
            402            402        98.7799             97        6.46395
            403            403        98.9373        97.1667        6.46388
            404            404        99.0922        97.3333        6.46381
            405            405        99.2444           97.5        6.46373
            406            406        99.4019        97.6667        6.46365
            407            407        99.5542        97.8333        6.46358
            408            408        99.7051             98        6.46351
            409            409        99.8561        98.1667        6.46344
            410            410        100.015        98.3333        6.46336
            411            411        100.162           98.5        6.46329
            412            412        100.319        98.6667        6.46321
            413            413        100.469        98.8333        6.46314
            414            414        100.634             99        6.46308
            415            415        100.781        99.1667        6.46301
            416            416        100.926        99.3333        6.46294
            417            417        101.083           99.5        6.46287
            418            418        101.239        99.6667        6.46279
            419            419        101.392        99.8333        6.46272
            420            420        101.547            100        6.46264
            421            421        101.699        100.167        6.46256
            422            422        101.863        100.333        6.46249
            423            423        102.005          100.5        6.46241
            424            424        102.165        100.667        6.46233
            425            425        102.314        100.833        6.46226
            426            426        102.472            101        6.46218
            427            427        102.627        101.167        6.46211
            428            428        102.782        101.333        6.46203
            429            429        102.927          101.5        6.46196
            430            430        103.079        101.667        6.46189
            431            431        103.236        101.833        6.46182
            432            432        103.388            102        6.46176
            433            433        103.552        102.167        6.46169
            434            434        103.705        102.333        6.46162
            435            435        103.863          102.5        6.46155
            436            436        104.016        102.667        6.46148
            437            437        104.162        102.833        6.46141
            438            438        104.325            103        6.46134
            439            439        104.478        103.167        6.46126
            440            440        104.633        103.333         6.4612
            441            441        104.788          103.5        6.46113
            442            442        104.934        103.667        6.46107
            443            443        105.089        103.833        6.46101
            444            444        105.242            104        6.46095
            445            445        105.391        104.167        6.46089
            446            446        105.559        104.333        6.46083
            447            447        105.712          104.5        6.46077
            448            448        105.866        104.667         6.4607
            449            449        106.011        104.833        6.46063
            450            450        106.171            105        6.46055
            451            451        106.334        105.167        6.46047
            452            452        106.484        105.333        6.46039
            453            453        106.645          105.5        6.46031
            454            454        106.797        105.667        6.46023
            455            455        106.939        105.833        6.46015
            456            456        107.094            106        6.46007
            457            457        107.261        106.167           6.46
            458            458        107.406        106.333        6.45993
            459            459        107.568          106.5        6.45985
            460            460        107.727        106.667        6.45977
            461            461        107.876        106.833         6.4597
            462            462         108.03            107        6.45962
            463            463         108.19        107.167        6.45954
            464            464        108.336        107.333        6.45946
            465            465        108.498          107.5        6.45941
            466            466        108.644        107.667        6.45937
            467            467        108.795        107.833        6.45933
            468            468        108.955            108        6.45928
            469            469        109.111        108.167        6.45926
            470            470        109.266        108.333        6.45922
            471            471        109.425          108.5        6.45916
            472            472        109.574        108.667        6.45911
            473            473        109.724        108.833        6.45902
            474            474        109.875            109        6.45895
            475            475         110.04        109.167        6.45889
            476            476          110.2        109.333        6.45882
            477            477        110.357          109.5        6.45876
            478            478         110.51        109.667        6.45871
            479            479        110.661        109.833        6.45864
            480            480        110.813            110        6.45858
            481            481        110.964        110.167        6.45852
            482            482        111.128        110.333        6.45845
            483            483        111.291          110.5        6.45839
            484            484        111.438        110.667        6.45833
            485            485        111.594        110.833        6.45827
            486            486         111.75            111        6.45822
            487            487        111.901        111.167        6.45816
            488            488         112.05        111.333        6.45811
            489            489        112.214          111.5        6.45806
            490            490        112.367        111.667        6.45802
            491            491        112.512        111.833        6.45796
            492            492        112.676            112        6.45791
            493            493        112.827        112.167        6.45786
            494            494        112.983        112.333        6.45781
            495            495        113.145          112.5        6.45777
            496            496        113.302        112.667        6.45771
            497            497        113.456        112.833        6.45766
            498            498        113.607            113        6.45762
            499            499        113.762        113.167        6.45757
            500            500        113.912        113.333        6.45753
            501            501        114.079          113.5        6.45748
            502            502        114.233        113.667        6.45742
            503            503        114.388        113.833        6.45737
            504            504        114.542            114        6.45732
            505            505        114.695        114.167        6.45726
            506            506        114.857        114.333        6.45721
            507            507        115.013          114.5        6.45717
            508            508        115.166        114.667        6.45712
            509            509        115.328        114.833        6.45706
            510            510        115.479            115        6.45701
            511            511        115.631        115.167        6.45697
            512            512        115.794        115.333        6.45693
            513            513        115.946          115.5        6.45689
            514            514        116.103        115.667        6.45686
            515            515        116.258        115.833        6.45684
            516            516        116.407            116         6.4568
            517            517        116.572        116.167        6.45677
            518            518        116.728        116.333        6.45672
            519            519        116.874          116.5        6.45666
            520            520        117.037        116.667         6.4566
            521            521        117.194        116.833        6.45654
            522            522        117.351            117        6.45648
            523            523         117.51        117.167         6.4564
            524            524        117.664        117.333        6.45633
            525            525        117.821          117.5        6.45626
            526            526        117.974        117.667        6.45619
            527            527        118.126        117.833        6.45613
            528            528        118.278            118        6.45608
            529            529        118.438        118.167        6.45602
            530            530        118.601        118.333        6.45597
            531            531        118.757          118.5        6.45592
            532            532        118.905        118.667        6.45586
            533            533        119.071        118.833        6.45581
            534            534        119.218            119        6.45575
            535            535        119.374        119.167        6.45568
            536            536        119.536        119.333        6.45562
            537            537        119.689          119.5        6.45555
            538            538        119.848        119.667        6.45549
            539            539        119.998        119.833        6.45543
            540            540        120.156            120        6.45537
            541            541        120.307        120.167        6.45531
            542            542        120.477        120.333        6.45525
            543            543        120.627          120.5        6.45519
            544            544        120.791        120.667        6.45513
            545            545        120.945        120.833        6.45506
            546            546        121.093            121        6.45499
            547            547        121.241        121.167        6.45491
            548            548        121.404        121.333        6.45483
            549            549        121.572          121.5        6.45474
            550            550        121.719        121.667        6.45466
            551            551        121.874        121.833        6.45458
            552            552        122.036            122        6.45451
            553            553        122.198        122.167        6.45444
            554            554        122.354        122.333        6.45437
            555            555        122.508          122.5         6.4543
            556            556        122.661        122.667        6.45425
            557            557        122.813        122.833         6.4542
            558            558        122.975            123        6.45415
            559            559        123.141        123.167        6.45411
            560            560        123.291        123.333        6.45407
            561            561        123.452          123.5        6.45403
            562            562        123.609        123.667        6.45399
            563            563        123.766        123.833        6.45394
            564            564         123.93            124        6.45389
            565            565        124.073        124.167        6.45384
            566            566        124.236        124.333        6.45379
            567            567          124.4          124.5        6.45373
            568            568        124.557        124.667        6.45367
            569            569        124.708        124.833        6.45361
            570            570        124.863            125        6.45355
            571            571        125.026        125.167        6.45348
            572            572        125.182        125.333        6.45341
            573            573        125.345          125.5        6.45335
            574            574        125.494        125.667        6.45328
            575            575        125.653        125.833         6.4532
            576            576         125.82            126        6.45313
            577            577        125.978        126.167        6.45305
            578            578        126.125        126.333        6.45298
            579            579        126.282          126.5        6.45291
            580            580        126.444        126.667        6.45284
            581            581        126.603        126.833        6.45277
            582            582         126.76            127         6.4527
