Title                                                           04.02.2026 16:47
________________________________________________________________________________

Title


Curve Name:
  $D70-TN240-V90-TB100 
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
            245            245        73.2029        70.8333        2.09373
            246            246        73.3421             71        2.09368
            247            247        73.5022        71.1667        2.09365
            248            248        73.6454        71.3333        2.09361
            249            249        73.7924           71.5        2.09356
            250            250         73.946        71.6667        2.09351
            251            251        74.0891        71.8333        2.09346
            252            252        74.2388             72        2.09342
            253            253        74.3846        72.1667        2.09336
            254            254        74.5342        72.3333         2.0933
            255            255          74.68           72.5        2.09323
            256            256        74.8284        72.6667        2.09315
            257            257        74.9793        72.8333        2.09308
            258            258        75.1251             73        2.09301
            259            259         75.276        73.1667        2.09296
            260            260        75.4335        73.3333        2.09291
            261            261        75.5806           73.5        2.09288
            262            262        75.7289        73.6667        2.09284
            263            263        75.8786        73.8333         2.0928
            264            264        76.0218             74        2.09279
            265            265        76.1831        74.1667        2.09276
            266            266        76.3302        74.3333        2.09273
            267            267        76.4785           74.5        2.09269
            268            268        76.6243        74.6667        2.09265
            269            269        76.7831        74.8333         2.0926
            270            270        76.9327             75        2.09257
            271            271        77.0824        75.1667        2.09254
            272            272        77.2255        75.3333         2.0925
            273            273        77.3752           75.5        2.09247
            274            274        77.5236        75.6667        2.09243
            275            275        77.6654        75.8333        2.09239
            276            276        77.8255             76        2.09235
            277            277        77.9726        76.1667         2.0923
            278            278        78.1248        76.3333        2.09225
            279            279        78.2758           76.5         2.0922
            280            280        78.4176        76.6667        2.09214
            281            281        78.5725        76.8333        2.09209
            282            282        78.7209             77        2.09204
            283            283        78.8705        77.1667          2.092
            284            284        79.0267        77.3333        2.09197
            285            285        79.1764           77.5        2.09194
            286            286        79.3299        77.6667        2.09191
            287            287        79.4731        77.8333        2.09189
            288            288        79.6279             78        2.09186
            289            289        79.7815        78.1667        2.09184
            290            290        79.9312        78.3333        2.09181
            291            291        80.0782           78.5        2.09178
            292            292        80.2331        78.6667        2.09174
            293            293        80.3711        78.8333        2.09169
            294            294        80.5246             79        2.09165
            295            295         80.673        79.1667        2.09161
            296            296        80.8213        79.3333        2.09159
            297            297        80.9892           79.5        2.09157
            298            298         81.135        79.6667        2.09156
            299            299        81.2872        79.8333        2.09154
            300            300        81.4408             80        2.09152
            301            301        81.5813        80.1667        2.09152
            302            302        81.7336        80.3333        2.09151
            303            303        81.8832           80.5         2.0915
            304            304        82.0355        80.6667        2.09149
            305            305        82.1891        80.8333        2.09147
            306            306        82.3439             81        2.09145
            307            307        82.4858        81.1667        2.09143
            308            308        82.6419        81.3333        2.09139
            309            309        82.7968           81.5        2.09134
            310            310        82.9464        81.6667        2.09131
            311            311        83.0935        81.8333        2.09128
            312            312        83.2353             82        2.09125
            313            313        83.3915        82.1667        2.09123
            314            314        83.5529        82.3333        2.09121
            315            315        83.6999           82.5        2.09119
            316            316        83.8496        82.6667        2.09117
            317            317        84.0031        82.8333        2.09116
            318            318        84.1502             83        2.09115
            319            319        84.2972        83.1667        2.09113
            320            320        84.4521        83.3333        2.09111
            321            321         84.603           83.5        2.09109
            322            322        84.7566        83.6667        2.09107
            323            323         84.914        83.8333        2.09104
            324            324        85.0689             84        2.09102
            325            325        85.2303        84.1667          2.091
            326            326        85.3682        84.3333        2.09097
            327            327        85.5217           84.5        2.09094
            328            328         85.687        84.6667         2.0909
            329            329        85.8289        84.8333        2.09086
            330            330        85.9824             85        2.09082
            331            331        86.1347        85.1667        2.09078
            332            332        86.2817        85.3333        2.09074
            333            333        86.4366           85.5         2.0907
            334            334        86.5862        85.6667        2.09067
            335            335        86.7411        85.8333        2.09064
            336            336        86.8959             86        2.09061
            337            337        87.0443        86.1667        2.09059
            338            338        87.2004        86.3333        2.09056
            339            339        87.3462           86.5        2.09054
            340            340        87.4971        86.6667         2.0905
            341            341         87.652        86.8333        2.09047
            342            342        87.8212             87        2.09044
            343            343        87.9591        87.1667         2.0904
            344            344         88.114        87.3333        2.09036
            345            345        88.2649           87.5        2.09033
            346            346        88.4107        87.6667        2.09029
            347            347        88.5668        87.8333        2.09025
            348            348        88.7269             88        2.09022
            349            349        88.8635        88.1667        2.09018
            350            350        89.0249        88.3333        2.09015
            351            351        89.1837           88.5        2.09011
            352            352        89.3203        88.6667        2.09008
            353            353        89.4765        88.8333        2.09004
            354            354        89.6391             89        2.09001
            355            355         89.777        89.1667        2.08997
            356            356         89.941        89.3333        2.08994
            357            357         90.092           89.5         2.0899
            358            358        90.2416        89.6667        2.08986
            359            359        90.3978        89.8333        2.08982
            360            360        90.5461             90        2.08978
            361            361        90.6997        90.1667        2.08974
            362            362        90.8467        90.3333         2.0897
            363            363        91.0029           90.5        2.08965
            364            364        91.1564        90.6667        2.08961
            365            365        91.3113        90.8333        2.08957
            366            366        91.4779             91        2.08952
            367            367        91.6236        91.1667        2.08947
            368            368        91.7732        91.3333        2.08941
            369            369        91.9229           91.5        2.08936
            370            370        92.0778        91.6667        2.08931
            371            371        92.2313        91.8333        2.08926
            372            372        92.3823             92        2.08922
            373            373        92.5345        92.1667        2.08917
            374            374         92.679        92.3333        2.08913
            375            375        92.8442           92.5         2.0891
            376            376        93.0017        92.6667        2.08907
            377            377        93.1527        92.8333        2.08904
            378            378        93.3114             93        2.08901
            379            379        93.4754        93.1667        2.08898
            380            380        93.6185        93.3333        2.08895
            381            381        93.7721           93.5        2.08893
            382            382        93.9243        93.6667        2.08891
            383            383        94.0753        93.8333         2.0889
            384            384         94.234             94        2.08887
            385            385        94.3824        94.1667        2.08884
            386            386         94.536        94.3333        2.08881
            387            387        94.6895           94.5        2.08878
            388            388        94.8379        94.6667        2.08875
            389            389        94.9914        94.8333        2.08872
            390            390        95.1502             95        2.08869
            391            391        95.3063        95.1667        2.08867
            392            392        95.4521        95.3333        2.08866
            393            393        95.6095           95.5        2.08865
            394            394        95.7644        95.6667        2.08863
            395            395        95.9297        95.8333        2.08862
            396            396        96.0767             96        2.08861
            397            397        96.2316        96.1667        2.08859
            398            398        96.3877        96.3333        2.08856
            399            399          96.54           96.5        2.08853
            400            400        96.6961        96.6667        2.08849
            401            401        96.8484        96.8333        2.08847
            402            402        97.0098             97        2.08844
            403            403         97.162        97.1667        2.08842
            404            404        97.3221        97.3333         2.0884
            405            405        97.4652           97.5        2.08837
            406            406        97.6266        97.6667        2.08836
            407            407        97.7802        97.8333        2.08834
            408            408         97.935             98        2.08833
            409            409        98.1016        98.1667        2.08832
            410            410        98.2525        98.3333        2.08831
            411            411          98.41           98.5         2.0883
            412            412        98.5701        98.6667        2.08831
            413            413        98.7314        98.8333        2.08832
            414            414        98.8902             99        2.08833
            415            415        99.0633        99.1667        2.08833
            416            416        99.2116        99.3333        2.08835
            417            417        99.3756           99.5        2.08835
            418            418        99.5305        99.6667        2.08835
            419            419        99.6931        99.8333        2.08836
            420            420        99.8597            100        2.08836
            421            421        100.018        100.167        2.08836
            422            422        100.185        100.333        2.08836
            423            423        100.354          100.5        2.08837
            424            424        100.512        100.667        2.08838
            425            425        100.672        100.833        2.08839
            426            426        100.847            101         2.0884
            427            427        101.005        101.167         2.0884
            428            428        101.173        101.333         2.0884
            429            429        101.335          101.5        2.08839
            430            430        101.498        101.667        2.08839
            431            431        101.667        101.833        2.08839
            432            432        101.834            102        2.08839
            433            433        101.997        102.167         2.0884
            434            434        102.175        102.333        2.08841
            435            435        102.335          102.5        2.08841
            436            436        102.503        102.667        2.08841
            437            437        102.669        102.833        2.08841
            438            438        102.841            103         2.0884
            439            439        103.002        103.167         2.0884
            440            440        103.183        103.333        2.08839
            441            441         103.35          103.5        2.08838
            442            442         103.51        103.667        2.08837
            443            443        103.678        103.833        2.08836
            444            444        103.851            104        2.08835
            445            445        104.028        104.167        2.08834
            446            446        104.196        104.333        2.08833
            447            447        104.355          104.5        2.08831
            448            448        104.534        104.667        2.08829
            449            449        104.703        104.833        2.08827
            450            450        104.865            105        2.08824
            451            451        105.036        105.167        2.08821
            452            452        105.213        105.333        2.08818
            453            453        105.385          105.5        2.08814
            454            454        105.557        105.667        2.08809
            455            455        105.725        105.833        2.08804
            456            456        105.903            106        2.08798
            457            457        106.065        106.167        2.08792
            458            458        106.235        106.333        2.08786
            459            459        106.399          106.5        2.08781
            460            460        106.571        106.667        2.08776
            461            461        106.744        106.833         2.0877
            462            462        106.914            107        2.08767
            463            463         107.08        107.167        2.08762
            464            464        107.258        107.333        2.08758
            465            465        107.426          107.5        2.08753
            466            466         107.59        107.667        2.08748
            467            467        107.759        107.833        2.08743
            468            468        107.928            108        2.08739
            469            469        108.095        108.167        2.08734
            470            470        108.263        108.333        2.08729
            471            471        108.434          108.5        2.08723
            472            472         108.61        108.667        2.08718
            473            473        108.783        108.833        2.08713
            474            474        108.948            109        2.08708
            475            475        109.125        109.167        2.08703
            476            476        109.287        109.333        2.08698
            477            477        109.458          109.5        2.08693
            478            478        109.622        109.667        2.08688
            479            479        109.788        109.833        2.08684
            480            480         109.96            110         2.0868
            481            481        110.133        110.167        2.08676
            482            482        110.303        110.333        2.08672
            483            483        110.457          110.5        2.08667
            484            484        110.628        110.667        2.08663
            485            485        110.795        110.833        2.08659
            486            486        110.967            111        2.08655
            487            487        111.131        111.167        2.08651
            488            488        111.309        111.333        2.08647
            489            489        111.457          111.5        2.08644
            490            490        111.632        111.667         2.0864
            491            491        111.802        111.833        2.08636
            492            492        111.978            112        2.08633
            493            493        112.129        112.167        2.08629
            494            494        112.299        112.333        2.08627
            495            495        112.471          112.5        2.08623
            496            496        112.633        112.667        2.08619
            497            497          112.8        112.833        2.08615
            498            498        112.967            113         2.0861
            499            499        113.131        113.167        2.08605
            500            500        113.314        113.333        2.08599
            501            501        113.467          113.5        2.08594
            502            502        113.637        113.667        2.08588
            503            503        113.799        113.833        2.08581
            504            504        113.961            114        2.08576
            505            505        114.132        114.167         2.0857
            506            506        114.294        114.333        2.08565
            507            507        114.473          114.5        2.08561
            508            508        114.639        114.667        2.08557
            509            509        114.789        114.833        2.08553
            510            510        114.959            115         2.0855
            511            511        115.119        115.167         2.0855
            512            512        115.278        115.333        2.08548
            513            513         115.45          115.5        2.08546
            514            514         115.61        115.667        2.08543
            515            515        115.771        115.833        2.08541
            516            516        115.941            116        2.08538
            517            517        116.099        116.167        2.08535
            518            518        116.271        116.333        2.08532
            519            519         116.43          116.5        2.08529
            520            520        116.596        116.667        2.08525
            521            521        116.763        116.833        2.08522
            522            522        116.926            117        2.08518
            523            523        117.094        117.167        2.08513
            524            524         117.25        117.333        2.08508
            525            525        117.416          117.5        2.08502
            526            526        117.578        117.667        2.08496
            527            527         117.74        117.833        2.08491
            528            528         117.91            118        2.08484
            529            529        118.068        118.167        2.08479
            530            530        118.234        118.333        2.08474
            531            531        118.403          118.5        2.08469
            532            532        118.564        118.667        2.08467
            533            533        118.722        118.833        2.08464
            534            534        118.879            119         2.0846
            535            535        119.043        119.167        2.08457
            536            536        119.206        119.333        2.08454
            537            537        119.366          119.5        2.08451
            538            538        119.531        119.667        2.08449
            539            539        119.699        119.833        2.08446
            540            540        119.854            120        2.08443
            541            541        120.022        120.167         2.0844
            542            542        120.188        120.333        2.08437
            543            543        120.338          120.5        2.08434
            544            544        120.499        120.667        2.08429
            545            545        120.663        120.833        2.08425
            546            546         120.83            121         2.0842
            547            547        120.992        121.167        2.08416
            548            548        121.156        121.333        2.08411
            549            549        121.315          121.5        2.08406
            550            550        121.479        121.667        2.08402
            551            551        121.642        121.833        2.08397
            552            552        121.799            122        2.08392
            553            553        121.954        122.167        2.08388
            554            554         122.11        122.333        2.08384
            555            555        122.273          122.5         2.0838
            556            556         122.45        122.667        2.08375
            557            557        122.609        122.833        2.08371
            558            558         122.76            123        2.08366
            559            559        122.921        123.167        2.08362
            560            560        123.092        123.333        2.08358
            561            561        123.254          123.5        2.08355
            562            562        123.405        123.667        2.08352
            563            563        123.573        123.833         2.0835
            564            564        123.731            124        2.08348
            565            565        123.898        124.167        2.08347
            566            566        124.051        124.333        2.08345
            567            567        124.213          124.5        2.08343
            568            568        124.369        124.667         2.0834
            569            569        124.535        124.833        2.08336
            570            570          124.7            125        2.08333
            571            571        124.854        125.167        2.08329
            572            572         125.01        125.333        2.08325
            573            573        125.176          125.5        2.08319
            574            574        125.338        125.667        2.08314
            575            575        125.498        125.833        2.08308
            576            576        125.658            126        2.08303
            577            577        125.813        126.167        2.08299
            578            578        125.973        126.333        2.08295
            579            579         126.13          126.5        2.08291
            580            580        126.298        126.667        2.08287
            581            581        126.453        126.833        2.08285
            582            582         126.61            127        2.08282
